Product ID,Product Name,Category,Confidence,Flag
25258,BEBIDA FOUR LOKO WHITE LTA 473ML,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25259,BEBIDA FOUR LOKO WHITE LTA 695ML,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25260,MERMELADA DFRUT NARANJA FCO 500G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25261,MAYONESA CEPERA S CHURRASCO PET 200G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25262,CREMA P CAFE COUNTRY BARN 16 OZ,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25263,CREMA P CAFE COUNTRY BARN 11 OZ,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25264,CREMA P CAFE COUNTRY BARN 6 OZ,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25265,CHOCLO CEPERA LTA 170G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25266,Arveja Cepera 170 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25267,KETCHUP PICKLES CEPERA PET 350G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25269,Mermelada Dfrut Manzana 500 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25272,PURE D PAPA KRIS INSTANT TOCINO 125G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25273,PURE D PAPA KRIS INSTANT TOCINO 250G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25275,Aceite de Soya con Urucu 850 ml,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25276,EXTRACTO D URUCU C MANTECA FCO 430G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25278,Gin Puerto de Indias Black 750 ml,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25279,CERVEZA PROST WINTERBIER LTA 473 ML,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25282,Lonchera Juguito Pil,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25288,Vino La Curiosa Trivarietal 750 ml,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25289,ROMERO TIERRA NUESTRA ENTERO FCO 20G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25290,Cafe Mestizo 21 Molido 250 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25292,TE CON CANELA MIKI 50 SAQ,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25293,Gin Dos Capitales London Dry 750 ml,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25294,Vinagre Gallo 250 ml,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25295,Aceite de Oliva Gallo Subtil 1 L,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25296,Camote Frito La Favorita Rallado 200 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25297,Camote Frito La Favorita Premium 200 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25298,Ron Bucanero Anejo 900 ml,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25299,Vodka Matrioshka 750 ml,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25303,TRIGO INSUFLADO FAVORITA BSA 150G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25304,CHUCRUT RINCON MADERAS FCO  460GR,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25307,VINO ROSE P DEL FUERTE SYRAH 750ML,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25312,BEBIDA SPARKLY ICE UVA BOT 300ML,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25313,Bebida Sparkly Ice Pera 300 ml,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25314,COMIDA RAZA GATO CASTRAD CARNE POLLO 500,Recreación y Cultura,high,CHECK_REQUIRED
25315,TE CON CANELA MIKI 20SAQ,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25316,Galleta Saltin Tradicional 200 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25317,BEBIDA FOUR LOKO LOVE LTA 695ML,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25318,Vino Kohlberg 200 A√±os Edicion Limitada 1825 750 ml,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25319,PACK  1LAZZARONI 1SALSA 1EXTRACTO,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25320,TE WINDSOR21 WINLIFE 21SAQ,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25322,MARSMALLOWS OLE OLE CHOCOLATE BSA 200G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25323,EDULCORANTE LIQ ARTESANO 600 ML,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25324,MASTICABLE MOGUL LADRILLOS 100G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25325,TE WINDSOR21 WINFEM 21G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25326,TE WINDSOR21 WINFIT 21G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25327,TE WINDSOR21 WINLRELAX 21 G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25328,PACK 2 CHOCAPIC BOOM 170 GR,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25329,TALLARIN LA SUPREMA 400G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25330,ESPAGUETI LA SUPREMA 400G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25331,MANTEQ MANI MR NUTS CROCANTE SIN AZUC 1K,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25332,LENTEJA SABOR ANDINO BSA 450G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25333,CHICLE TOPLINE TURBO MINT 25G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25334,GOMITA MOGUL SANDIA EXTREME 500G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25335,Mani Lolita Tostado con Sal 200 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25336,Mani Tostado Lolita con Sal 200 g,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25337,TOCINOS LOLITA CHIPS BSA 200G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25338,Energizante Rockstar Berries 300 ml,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25339,MAIZ PIPOCA CAMARO GRANO 300G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25340,MAIZ PIPOCA CAMARO GRANO POTE 700G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25341,Achocolatado Choco Kids 1 kg,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25342,Achocolatado Choco Kids 400 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25343,MOSTAZA GOYA DIJON 10 OZ,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25344,Achocolatado Choco Kids 200 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25345,Aceitunas Goya Chorizo Picante 149 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25346,Aceitunas Goya Jam√≥n 149 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25347,CARAMELO COLOMBINA COFFEE DELIGHT 380G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25349,GOMITA GRISSLY COLOMBINA CLASIC 72G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25350,GOMITA GRISSLY COLOMBINA MARINO 70G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25351,PACK SINGANI SAN PEDRO ORO 750ML,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25352,BEBIDA  FOUR LOKO LOVE LTA 473ML,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25359,VODKA MATRIOSHKA BERRY 750ML,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25360,Ron Capiguara 5 A‚àö¬±os 750 ml,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25362,HARINA PALOMA LEUDANTE 000 1KG,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25363,Vino Abra del Toro Malbec Reserva 750 ml,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25365,Energizante Volt Citrus 473 ml,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25367,MIEL D CANA PORTACHUELO CANELA C OLOR 75,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25368,Jugo de Limon Citre 600 ml,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25369,EVAPORADA PIL CREMOSA TETRA 350G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25370,TE NUTRINAT BIO DETOX 14SAQ,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25371,TE NUTRINAT BIO DIGEST 14SAQ,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25373,Bebida Sparkly Ice Cereza 300 ml,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25374,Bebida Sparkly Ice Maracuya 300 ml,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25375,SAL MARINA LA AUTENTICA FCO 110G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25376,SAL MARINA LA AUTENTICA FCO 500 GR,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25377,VINO TABERNERO TUYO GRAN ROSE 750ML,Bebidas Alcohólicas y Tabaco,high,
25379,Mani Pinzones con Chocolate 100 gr,Alimentos y Bebidas No Alcohólicas,high,
25382,DULCE DACOLONIA CHOCOLATE C MANI 120G,Alimentos y Bebidas No Alcohólicas,high,
25383,DULCE DACOLONIA CHOCOLATE BLANCO 120G,Alimentos y Bebidas No Alcohólicas,high,
25384,Whisky Royal Label 1 L,Bebidas Alcohólicas y Tabaco,high,
25385,Whisky Cockland Gold 1 L,Bebidas Alcohólicas y Tabaco,high,
25386,MANTEQUILLA MANI SKURZTH CLASICA 1KG,Alimentos y Bebidas No Alcohólicas,high,
25387,MANTEQUILLA MANI SKURZTH C CANELA 1KG,Alimentos y Bebidas No Alcohólicas,high,
25388,MANTEQUILLA MANI SKURZTH CHOCOL 1KG,Alimentos y Bebidas No Alcohólicas,high,
25389,Four Loko Halloween 473 ml,Bebidas Alcohólicas y Tabaco,high,
25390,Four Loko Halloween 695 ml,Bebidas Alcohólicas y Tabaco,high,
25391,CAFE MOLIDO JAQAKU S COCO DP 250G,Alimentos y Bebidas No Alcohólicas,high,
25392,Mermelada La Rinconada Uchuva 200 gr,Alimentos y Bebidas No Alcohólicas,high,
25395,PIPOCA POP UP CHOCOLATE BSA 50G,Alimentos y Bebidas No Alcohólicas,high,
25401,Bebida Flow Sunrise Nene 300 ml,Alimentos y Bebidas No Alcohólicas,high,
25402,Bebida Flow Chuflay Hard Zalzer 300 ml,Bebidas Alcohólicas y Tabaco,high,
25403,Bebida Flow Sandia Fresh 473 ml,Alimentos y Bebidas No Alcohólicas,high,
25404,HIDRATANTE LIFE INTI UVA 500ML,Alimentos y Bebidas No Alcohólicas,high,
25406,Energizante Volt Ponche de Frutas 473 ml,Alimentos y Bebidas No Alcohólicas,high,
25407,Chupete Bon Bon Bum Zombie 336 gr,Alimentos y Bebidas No Alcohólicas,high,
25408,CARAMELO COLOMBINA MENTA HELADA 400G,Alimentos y Bebidas No Alcohólicas,high,
25409,CHICLE COLOMBINA SPLOT SANDIA ACIDA 225G,Alimentos y Bebidas No Alcohólicas,high,
25410,SPAGUETTI ANITA NIDO AL HUEVO 400G,Alimentos y Bebidas No Alcohólicas,high,
25411,Mani Picnic Tostado con Sal 80 gr,Alimentos y Bebidas No Alcohólicas,high,
25413,Mani Picnic Tostado con Sal 250 gr,Alimentos y Bebidas No Alcohólicas,high,
25420,PACK 3 GALLETAS FESTIVAL UND,Alimentos y Bebidas No Alcohólicas,high,
25421,CAFE JAQAKU SAN JOSE GRANO 250G,Alimentos y Bebidas No Alcohólicas,high,
25422,CAFE JAQAKU CARANAVI GRANO 250G,Alimentos y Bebidas No Alcohólicas,high,
25423,CAFE JAQAKU CARANAVI GRANO 1KG,Alimentos y Bebidas No Alcohólicas,high,
25424,CAFE JAQAKU CARANAVI MOLIDO 250G,Alimentos y Bebidas No Alcohólicas,high,
25425,CAFE JAQAKU SAN JOSE MOLIDO 250G,Alimentos y Bebidas No Alcohólicas,high,
25426,CAFE JAQAKU MOLIDO S CARAMELO 250G,Alimentos y Bebidas No Alcohólicas,high,
25427,MIEL D ABEJA OKAY CAMPO DOSIF 600G,Alimentos y Bebidas No Alcohólicas,high,
25428,MIEL D ABEJA OKAY CAMPO DOSIF 250G,Alimentos y Bebidas No Alcohólicas,high,
25429,NACHO NAX QUESO 200GR,Alimentos y Bebidas No Alcohólicas,high,
25430,TOCINITOS TOCINAX BSA 120G,Alimentos y Bebidas No Alcohólicas,high,
25431,SNACK BOOHOO NAX PICANTE 120G,Alimentos y Bebidas No Alcohólicas,high,
25432,SNACK BOOHOO NAX QUESO CHEDDAR 120G,Alimentos y Bebidas No Alcohólicas,high,
25433,SNACK BOOHOO NAX QUESO 150G,Alimentos y Bebidas No Alcohólicas,high,
25435,HIELO HIPERMAXI CUBOS BSA 3KG,Alimentos y Bebidas No Alcohólicas,high,
25440,Gomita Mogul Mini Gusanitos Halloween 500 gr,Alimentos y Bebidas No Alcohólicas,high,
25441,VINOS KOHLBERG2 SAUV BLANC FRANC 750ML,Bebidas Alcohólicas y Tabaco,high,
25442,GOMITA RICLAN GO JELLY MORAS 250G,Alimentos y Bebidas No Alcohólicas,high,
25443,GOMITA RICLAN GO JELLY DIENTES 250G,Alimentos y Bebidas No Alcohólicas,high,
25444,GOMITA RICLAN GO JELLY BANANA 250G,Alimentos y Bebidas No Alcohólicas,high,
25445,MASTICABLE ZUNG FRUTA SURTIDA 280G,Alimentos y Bebidas No Alcohólicas,high,
25446,MASTICABLE ZUNG YOGUR SURTIDO 280G,Alimentos y Bebidas No Alcohólicas,high,
25447,CHICLE RELLENO TNT ACIDO 180GR,Alimentos y Bebidas No Alcohólicas,high,
25450,Caramelo Arcor Halloween Hoz de Muerte 66 gr,Alimentos y Bebidas No Alcohólicas,high,
25451,Chupete Arcor Halloween Pops Extreme Duo 432 gr,Alimentos y Bebidas No Alcohólicas,high,
25452,Caramelo Arcor Halloween Sangrientos Mora 312 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25453,Galleta Gustossi Coco Chocolate 180 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25454,Galleta Gustossi Coco Chocolate 680 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25455,Galleta Gullon Naranja Sin Gluten 180 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25456,Galleta Gullon Maria Tostada Zero 200 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25457,Galleta Gullon Sandwich Crema Zero 147 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25458,BOCADITO D TRIGO EVER TOCINO 200G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25459,BOCADITO D TRIGO EVER PICANTE 200G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25460,PALITOS D MAIZ TRON CHEESE 155G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25461,Isotonico Active Sandia Zero 1 L,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25462,Isotonico Active Mango Zero 1 L,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25463,Durazno al Jugo Deymas 820 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25464,Mantequilla de Mani Mr Nuts Halloween 360 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25466,Galleta Delux Chocolate Sin Gluten 115 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25467,Galleta Delux Chocolate Blanco Sin Gluten 115 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25468,Galleta Delux Yogurt Frutilla Sin Gluten 115 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25469,CERELUM MONTECRISTO ALMA 5CEREAL DP 400G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25470,Gomita Fini Halloween Calavera 80 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25471,Gomita Fini Halloween Terror 80 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25472,Vino Vilte Cueva del Zorro Tinto 700 ml,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25473,Vino Vilte Cueva del Zorro Blanco 700 ml,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25474,Vino Vilte Karma Tannat 750 ml,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25475,Vino Vilte Karma Syrah 750 ml,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25476,MAIZ DULCE JUMBO POP PORORO 150G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25477,MAIZ DULCE JUMBO POP PORORO T FRUTTI 150,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25478,ARROZ MORITA EXTRA T2 BSA 1KG,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25479,ARROZ MORITA PLATINIUM T1 BSA 1KG,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25480,Galleta Inpasa Surtida 300 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25481,Galleta Inpasa Surtida 500 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25482,Galleta Inpasa Cookie Chips Chocolate 240 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25483,Vodka Vorus Tropical 1 L,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25485,Singani Casa Real Don Lucho XO Premium 750 ml,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25486,Cigarrillo Bohem Pepino Double 20 un,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25487,Cigarrillo Bohem Sandia Double 20 un,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25488,Cigarrillo Bohem Tundra Double 20 un,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25489,Mani La Favorita con Uva Pasas 150 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25490,Camote Frito La Favorita Hojuelas 100 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25492,Camote Frito La Favorita Rallado 100 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25493,Mani La Favorita Frito Picante 150 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25494,CERVEZA BENDITA PILS LTA 310 ML,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25495,SAL PARRILLERA KOLLITA AHUMADA 440G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25496,SIXPACK MANDALA PINK LEMON 6X200ML,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25640,Surtido de Mariscos Robinson Crusoe Natural 190 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25771,Huevos Caisy 12 un,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25789,Galleta Rocklets Chocolate 118 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25945,SIXPACK MANDALA TROPICAL PUNCH 6X200ML,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25946,SAL PARRILLERA KOLLITA FCO 800G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25947,SAL KOLLITA CHIMICHURRI FCO 800G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25948,SAL KOLLITA CHIMICHURRI FCO 460G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25949,Galleta Inpasa Vainilla Chips Chocolate 240 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25950,JUGO PROMOS CRANBERRY 500ML,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25951,Isotonico Active Mango Zero 600 ml,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25952,Isotonico Active Sandia Zero 600 ml,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25954,Vino Campo de Solana Malbec Bad Lands 750 ml,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25955,SALSA CAYETANA LISTA P PIZZA LTA 400G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25956,TWOPACK ENERGIZANTE VOLT 473 ML,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25957,SAL PARRILLERA KOLLITA FCO 460G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25958,SAL KOLLITA CON AJO FCO 460G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25959,SAL PARRILLERA KOLLITA C VINO 460G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25960,SAL KOLLITA CON PAPRIKA FCO 460G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25961,SAL KOLLITA CON LIMON FCO 460G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25962,SAL KOLLITA CON APIO FCO 460G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25963,MANTEQ MANI MR MAD HONEY 300G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25964,MEZCLA P PIZZA NUTRIHIT DP 400G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25965,MEZCLA P HAMBURGUESA NUTRIHIT DP 330G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25968,Galleta Gullon Gluten Free Maria 400 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25969,Galleta Gullon Gluten Free Chocolate 200 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25970,Aceite de Soya Herencia con Urucu 250 ml,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25974,GALLETA CAMARO NAVIDENA CHOCOL COCO 300G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25977,Mermelada Dulcor Arandanos Light 390 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25978,GALLEA AVENTURA RELL FRUTILLA 120G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25979,Galleta Aventura Relleno Chocolate 120 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25980,CHICHA CASA DEL CAMBA PET 3LT,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25981,HARINA D TRIGO DON GREGORIO 1KG,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25982,PACK CAFE COPACABANA DP 45G 1VASO INOX,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25985,Te Healdo Bongo Limon 500 ml,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25986,Te Helado Bongo Durazno 500 ml,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25989,TRIMATE MIKI 100SAQ,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25990,MERMELADA DFRUT DURAZNO LIGTH 500G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25991,TRIPACK ENERG VOLT ED REAL MADRID,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25993,GIN BRIGHTON TANGERINE BOT 700ML,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25994,Gin Brighton Pink 700 ml,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
25996,KETCHUP SALSARETTI TRADICIONAL PET 675G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25997,MOSTAZA  SALSARETTI PET 350G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25998,KETCHUP SALSARETTI TRADICIONAL PET 380G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
25999,SALSARETTI D TOMATE PIZZA DP 300G,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
26000,Habas Charito Frita 160 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
26001,Salsa de Tomate Kris 200 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
26002,Salsa Kris Pizza 200 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
26003,BEBIDA MAMITAS TEQUILA S FRAMBUESA LTA 3,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
26004,Isotonico Activade Mora 1 Lt,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
26005,VINO MONTESILLO SINGLAD ALBARINO 750ML,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
26006,BEBIDA MAMITAS PINA LTA 355ML,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
26007,BEBIDA MAMITAS LIMON LTA 355ML,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
26008,Licor Lobo Menta Hierba Buena 750 ml,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
26009,Licor Lobo Cafe 750 ml,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
26010,Avena Dcereal Instantanea con Quinua 300 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
26011,Agua Tonica La Caba√±a 1 L,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
26012,Agua Tonica La Caba√±a Cero 1 L,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
26013,"PACK 2CHOCOLATE MYM PLAIN 47,9G",Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
26014,Galleta Promos Butter Cookie Danesa 114 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
26015,Salsa BBQ Promos T Texas Honey 510 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
26016,Canela American Spice Polvo 340 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
26017,Vino Luca Malbec Familia 1.5 L,Bebidas Alcohólicas y Tabaco,high,CHECK_REQUIRED
26018,Mani Charito Confitado 160 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
26019,Gragea de Mani Mc Nuts Coco 120 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
26020,Salsa Promos Barbacoa Original 510 gr,Alimentos y Bebidas No Alcohólicas,high,CHECK_REQUIRED
