"city","fecha","city_index"
"la_paz",2024-09-09,106.942537235098
"la_paz",2024-09-10,106.942876319708
"la_paz",2024-09-11,106.960141768663
"la_paz",2024-09-12,106.918891388797
"la_paz",2024-09-13,106.95288914934
"la_paz",2024-09-14,106.791072399123
"la_paz",2024-09-15,106.897774271667
"la_paz",2024-09-16,106.894684421907
"la_paz",2024-09-17,106.894684421907
"la_paz",2024-09-18,106.970219889784
"la_paz",2024-09-19,107.007767136166
"la_paz",2024-09-20,107.031093359593
"la_paz",2024-09-21,107.026914532326
"la_paz",2024-09-22,107.02619364349
"la_paz",2024-09-23,107.046414286983
"la_paz",2024-09-24,107.047799549136
"la_paz",2024-09-25,107.041847557174
"la_paz",2024-09-26,107.043395396176
"la_paz",2024-09-27,107.047837171153
"la_paz",2024-09-28,107.066324228472
"la_paz",2024-09-29,107.079001107991
"la_paz",2024-09-30,107.289921652052
"la_paz",2024-10-01,107.289011489041
"la_paz",2024-10-02,107.915113782848
"la_paz",2024-10-03,108.046288487086
"la_paz",2024-10-04,108.158207046143
"la_paz",2024-10-05,108.184354272648
"la_paz",2024-10-06,108.1865162276
"la_paz",2024-10-07,108.296798292556
"la_paz",2024-10-08,108.291290321698
"la_paz",2024-10-09,108.402271828241
"la_paz",2024-10-10,108.417798497674
"la_paz",2024-10-11,108.43798975556
"la_paz",2024-10-12,108.245014943558
"la_paz",2024-10-13,108.310786120204
"la_paz",2024-10-14,108.289417544277
"la_paz",2024-10-15,108.433115157452
"la_paz",2024-10-16,108.433115157452
"la_paz",2024-10-17,108.52084650423
"la_paz",2024-10-18,108.523992612639
"la_paz",2024-10-19,108.540952224771
"la_paz",2024-10-20,108.530600963802
"la_paz",2024-10-21,108.489746249586
"la_paz",2024-10-22,108.489746249586
"la_paz",2024-10-23,108.465326146837
"la_paz",2024-10-24,108.479153378747
"la_paz",2024-10-25,108.513969799717
"la_paz",2024-10-26,108.527387808461
"la_paz",2024-10-27,108.566682124147
"la_paz",2024-10-28,108.57033081145
"la_paz",2024-10-29,108.567685133389
"la_paz",2024-10-30,108.738567654156
"la_paz",2024-10-31,108.738567654156
"la_paz",2024-11-01,108.780769510956
"la_paz",2024-11-02,109.074066915043
"la_paz",2024-11-03,109.307773940487
"la_paz",2024-11-04,109.347005565418
"la_paz",2024-11-05,109.347005565418
"la_paz",2024-11-06,109.367345180375
"la_paz",2024-11-07,109.34001179505
"la_paz",2024-11-08,109.371530380519
"la_paz",2024-11-09,109.056413537004
"la_paz",2024-11-10,109.06122812288
"la_paz",2024-11-11,109.084377095736
"la_paz",2024-11-12,109.081919290259
"la_paz",2024-11-13,109.102551512052
"la_paz",2024-11-14,109.131037315462
"la_paz",2024-11-15,109.11896248248
"la_paz",2024-11-16,109.138402030986
"la_paz",2024-11-17,109.153661656936
"la_paz",2024-11-18,109.161257803876
"la_paz",2024-11-19,109.141325920429
"la_paz",2024-11-20,109.175751380633
"la_paz",2024-11-21,109.257784113872
"la_paz",2024-11-22,109.272279911096
"la_paz",2024-11-23,108.932169060371
"la_paz",2024-11-24,108.9651782023
"la_paz",2024-11-25,108.973105505991
"la_paz",2024-11-26,108.983211787311
"la_paz",2024-11-27,108.997958824408
"la_paz",2024-11-28,109.071059509912
"la_paz",2024-11-29,109.215873517652
"la_paz",2024-11-30,109.250037419485
"la_paz",2024-12-01,108.956886725891
"la_paz",2024-12-02,109.095532978901
"la_paz",2024-12-03,109.117253420256
"la_paz",2024-12-04,109.660014119368
"la_paz",2024-12-05,109.683023312147
"la_paz",2024-12-06,109.742339512694
"la_paz",2024-12-07,109.73625846798
"la_paz",2024-12-08,109.735663348466
"la_paz",2024-12-09,109.753861179759
"la_paz",2024-12-10,109.751047491951
"la_paz",2024-12-11,109.774980364353
"la_paz",2024-12-12,109.674834052602
"la_paz",2024-12-13,109.657655498121
"la_paz",2024-12-14,109.744564091459
"la_paz",2024-12-15,109.873322254159
"la_paz",2024-12-16,109.926337746198
"la_paz",2024-12-17,109.926337746198
"la_paz",2024-12-18,109.966770877922
"la_paz",2024-12-19,109.983698497301
"la_paz",2024-12-20,109.983698497301
"la_paz",2024-12-21,109.985971616068
"la_paz",2024-12-22,110.000200597638
"la_paz",2024-12-23,110.011110177518
"la_paz",2024-12-24,110.011110177518
"la_paz",2024-12-25,110.064342077968
"la_paz",2024-12-26,110.071611741169
"la_paz",2024-12-27,110.071611741169
"la_paz",2024-12-28,110.070417441948
"la_paz",2024-12-29,110.086774104002
"la_paz",2024-12-30,110.085759704762
"la_paz",2024-12-31,110.084922994887
"la_paz",2025-01-01,110.100936738511
"la_paz",2025-01-02,110.888880876792
"la_paz",2025-01-03,110.908525335325
"la_paz",2025-01-04,111.046047917111
"la_paz",2025-01-05,111.32283173328
"la_paz",2025-01-06,111.32283173328
"la_paz",2025-01-07,111.637717324894
"la_paz",2025-01-08,111.637717324894
"la_paz",2025-01-09,111.684889755983
"la_paz",2025-01-10,111.662937882075
"la_paz",2025-01-11,111.664274651163
"la_paz",2025-01-12,111.728626690641
"la_paz",2025-01-13,111.656898257978
"la_paz",2025-01-14,111.39518659967
"la_paz",2025-01-15,111.425595570132
"la_paz",2025-01-16,111.424134636815
"la_paz",2025-01-17,111.43419382378
"la_paz",2025-01-18,111.497167955166
"la_paz",2025-01-19,111.501468276832
"la_paz",2025-01-20,111.519558035181
"la_paz",2025-01-21,111.520128786259
"la_paz",2025-01-22,111.573812919308
"la_paz",2025-01-23,111.578403215598
"la_paz",2025-01-24,111.578403215598
"la_paz",2025-01-25,111.591902091466
"la_paz",2025-01-26,111.610779576138
"la_paz",2025-01-27,111.619150162746
"la_paz",2025-01-28,111.61651175987
"la_paz",2025-01-29,111.77659592564
"la_paz",2025-01-30,111.826956710984
"la_paz",2025-01-31,111.886544776129
"la_paz",2025-02-01,111.941666220055
"la_paz",2025-02-02,112.369559843312
"la_paz",2025-02-03,112.507751807546
"la_paz",2025-02-04,112.506786618953
"la_paz",2025-02-05,112.537352956041
"la_paz",2025-02-06,112.561358895973
"la_paz",2025-02-07,112.58361294576
"la_paz",2025-02-08,112.471933038284
"la_paz",2025-02-09,112.483967815775
"la_paz",2025-02-10,112.431427278435
"la_paz",2025-02-11,112.467871239946
"la_paz",2025-02-12,112.495648038783
"la_paz",2025-02-13,112.520235469734
"la_paz",2025-02-14,112.490890677897
"la_paz",2025-02-15,112.33242624814
"la_paz",2025-02-16,112.35964966802
"la_paz",2025-02-17,112.44128935881
"la_paz",2025-02-18,112.44128935881
"la_paz",2025-02-19,112.463243761943
"la_paz",2025-02-20,112.418169298677
"la_paz",2025-02-21,112.326605882701
"la_paz",2025-02-22,112.31930340756
"la_paz",2025-02-23,112.399445348911
"la_paz",2025-02-24,112.367741063131
"la_paz",2025-02-25,112.35987750053
"la_paz",2025-02-26,112.432652344128
"la_paz",2025-02-27,112.477754001098
"la_paz",2025-02-28,112.487372787546
"la_paz",2025-03-01,112.452766732213
"la_paz",2025-03-02,112.502097853578
"la_paz",2025-03-03,112.502699397562
"la_paz",2025-03-04,112.503620660296
"la_paz",2025-03-05,112.503620660296
"la_paz",2025-03-06,112.503816486231
"la_paz",2025-03-07,112.70477946682
"la_paz",2025-03-08,112.723612068874
"la_paz",2025-03-09,112.772290680155
"la_paz",2025-03-10,112.669950097499
"la_paz",2025-03-11,112.848757971849
"la_paz",2025-03-12,112.899117596763
"la_paz",2025-03-13,112.938493325404
"la_paz",2025-03-14,112.944140002651
"la_paz",2025-03-15,112.953382575103
"la_paz",2025-03-16,112.858866907826
"la_paz",2025-03-17,112.8460980463
"la_paz",2025-03-18,112.847437321924
"la_paz",2025-03-19,112.876900800652
"la_paz",2025-03-20,112.898873384293
"la_paz",2025-03-21,112.966001347543
"la_paz",2025-03-22,112.982438584939
"la_paz",2025-03-23,113.030963511173
"la_paz",2025-03-24,113.044400071102
"la_paz",2025-03-25,113.035366633666
"la_paz",2025-03-26,113.203450011127
"la_paz",2025-03-27,113.205342043723
"la_paz",2025-03-28,113.358152699122
"la_paz",2025-03-29,113.521554751851
"la_paz",2025-03-30,113.607791759387
"la_paz",2025-03-31,113.838149282366
"la_paz",2025-04-01,113.839006360507
"la_paz",2025-04-02,115.687382032461
"la_paz",2025-04-03,115.923886214538
"la_paz",2025-04-04,116.033231500784
"la_paz",2025-04-05,116.139796536158
"la_paz",2025-04-06,116.066236629428
"la_paz",2025-04-07,116.067706438665
"la_paz",2025-04-08,115.927571202473
"la_paz",2025-04-09,115.979877439175
"la_paz",2025-04-10,115.988778878999
"la_paz",2025-04-11,116.005580315993
"la_paz",2025-04-12,116.278711896751
"la_paz",2025-04-13,116.434859676331
"la_paz",2025-04-14,116.436680667885
"la_paz",2025-04-15,116.444589810524
"la_paz",2025-04-16,116.538794763512
"la_paz",2025-04-17,116.821445543912
"la_paz",2025-04-18,117.094460120065
"la_paz",2025-04-19,117.128413051956
"la_paz",2025-04-20,117.12849207121
"la_paz",2025-04-21,117.133999698045
"la_paz",2025-04-22,117.162508150339
"la_paz",2025-04-23,117.259549573311
"la_paz",2025-04-24,117.293622814162
"la_paz",2025-04-25,117.320840556035
"la_paz",2025-04-26,117.357516794831
"la_paz",2025-04-27,117.426542694957
"la_paz",2025-04-28,117.457216889317
"la_paz",2025-04-29,117.45718799182
"la_paz",2025-04-30,117.727749661691
"la_paz",2025-05-01,118.267606735144
"la_paz",2025-05-02,119.600643719708
"la_paz",2025-05-03,119.600643719708
"la_paz",2025-05-04,120.426882298061
"la_paz",2025-05-05,120.427476553606
"la_paz",2025-05-06,120.427476553606
"la_paz",2025-05-07,122.333928485726
"la_paz",2025-05-08,123.508215200077
"la_paz",2025-05-09,123.659210194111
"la_paz",2025-05-10,123.476769664057
"la_paz",2025-05-11,123.597299911959
"la_paz",2025-05-12,123.670460893928
"la_paz",2025-05-13,123.670460893928
"la_paz",2025-05-14,124.060112840852
"la_paz",2025-05-15,124.065798916068
"la_paz",2025-05-16,124.199512024154
"la_paz",2025-05-17,124.223896944117
"la_paz",2025-05-18,125.052392610548
"la_paz",2025-05-19,125.194110654678
"la_paz",2025-05-20,125.194198504853
"la_paz",2025-05-21,125.786516542753
"la_paz",2025-05-22,126.305959739781
"la_paz",2025-05-23,126.537461809416
"la_paz",2025-05-24,126.700112762256
"la_paz",2025-05-25,126.827040167088
"la_paz",2025-05-26,127.035026327589
"la_paz",2025-05-27,127.040857257314
"la_paz",2025-05-28,128.033835468638
"la_paz",2025-05-29,128.226340191181
"la_paz",2025-05-30,129.58626984839
"la_paz",2025-05-31,129.734089435438
"la_paz",2025-06-01,130.651304076397
"la_paz",2025-06-02,131.027060582951
"la_paz",2025-06-03,131.91050723697
"la_paz",2025-06-11,132.715476483983
"la_paz",2025-06-12,132.715476483983
"la_paz",2025-06-13,133.01554842041
"la_paz",2025-06-14,133.052664216075
"la_paz",2025-06-15,133.147570298479
"la_paz",2025-06-16,133.187913643118
"la_paz",2025-06-17,133.193016197925
"la_paz",2025-06-18,133.359081392754
"la_paz",2025-06-19,133.545250758125
"la_paz",2025-06-20,133.82197657637
"la_paz",2025-06-21,133.828979728193
"la_paz",2025-06-22,133.930696216772
"la_paz",2025-06-23,133.944898560042
"la_paz",2025-06-24,133.942311109397
"la_paz",2025-06-25,134.880065529873
"la_paz",2025-06-26,135.022057051267
"la_paz",2025-06-27,135.691332724581
"la_paz",2025-06-28,135.718098788553
"la_paz",2025-06-29,135.770013419146
"la_paz",2025-06-30,135.776409813446
"la_paz",2025-07-01,136.691442788924
"la_paz",2025-07-02,137.237068439356
"la_paz",2025-07-03,138.027808627332
"la_paz",2025-07-04,138.046119449861
"la_paz",2025-07-05,138.046101466821
"la_paz",2025-07-06,138.222727503208
"la_paz",2025-07-07,138.234508035151
"la_paz",2025-07-08,138.483681125454
"la_paz",2025-07-09,138.507480997092
"la_paz",2025-07-10,138.565100165817
"la_paz",2025-07-11,138.697466545667
"la_paz",2025-07-12,139.040384989365
"la_paz",2025-07-13,139.153067770458
"la_paz",2025-07-14,139.185063941461
"la_paz",2025-07-15,139.197760961518
"la_paz",2025-07-16,139.154107402119
"la_paz",2025-07-17,139.34237851764
"la_paz",2025-07-18,139.34474191943
"la_paz",2025-07-19,139.487670488556
"la_paz",2025-07-20,139.666732966342
"la_paz",2025-07-21,139.706418422862
"la_paz",2025-07-22,139.730163856299
"la_paz",2025-07-23,139.83635185241
"la_paz",2025-07-24,139.837504874519
"la_paz",2025-07-25,139.929033443809
"la_paz",2025-07-26,140.006785111716
"la_paz",2025-07-27,140.164731241135
"la_paz",2025-07-28,140.176511270654
"la_paz",2025-07-29,140.249942702989
"la_paz",2025-07-30,140.36501684894
"la_paz",2025-07-31,140.470224366934
"la_paz",2025-08-01,140.487526136636
"la_paz",2025-08-02,140.487526136636
"la_paz",2025-08-03,140.323199453735
"la_paz",2025-08-04,140.323199453735
"la_paz",2025-08-05,140.373443176129
"la_paz",2025-08-06,140.41252434218
"la_paz",2025-08-07,140.41252434218
"la_paz",2025-08-08,140.41252434218
"la_paz",2025-08-09,140.413943083971
"la_paz",2025-08-10,140.535637753368
"la_paz",2025-08-11,140.550098037021
"la_paz",2025-08-12,140.555172776333
"la_paz",2025-08-13,140.701367556182
"la_paz",2025-08-14,140.498395693118
"la_paz",2025-08-15,140.553433753355
"la_paz",2025-08-16,140.68480251798
"la_paz",2025-08-17,140.600559629535
"la_paz",2025-08-18,140.593212651162
"la_paz",2025-08-19,140.627138200402
"la_paz",2025-08-20,140.719535310965
"la_paz",2025-08-21,140.745996185307
"la_paz",2025-08-22,140.816984727681
"la_paz",2025-08-23,141.076223249313
"la_paz",2025-08-24,141.076223249313
"la_paz",2025-08-25,141.307408461774
"la_paz",2025-08-26,141.31290923314
"la_paz",2025-08-27,141.345794909842
"la_paz",2025-08-28,141.432256502341
"la_paz",2025-08-29,141.450445460157
"la_paz",2025-08-30,141.707278451797
"la_paz",2025-08-31,141.707278451797
"la_paz",2025-09-01,141.812965592083
"la_paz",2025-09-02,141.821387342048
"la_paz",2025-09-03,141.875852070256
"la_paz",2025-09-04,141.748407828471
"la_paz",2025-09-05,141.742717534748
"la_paz",2025-09-06,141.625934758765
"la_paz",2025-09-07,141.692152476287
"la_paz",2025-09-08,141.794271587275
"la_paz",2025-09-09,141.797024226918
"la_paz",2025-09-10,141.856505385344
"la_paz",2025-09-11,141.238675340812
"la_paz",2025-09-12,141.238675340812
"la_paz",2025-09-13,141.270072612162
"la_paz",2025-09-14,141.307184288529
"la_paz",2025-09-15,141.29489530134
"la_paz",2025-09-16,141.2961823789
"la_paz",2025-09-17,141.362344081672
"la_paz",2025-09-18,141.388761737611
"la_paz",2025-09-19,141.218873596846
"la_paz",2025-09-20,141.21590996382
"la_paz",2025-09-21,141.188286792869
"la_paz",2025-09-22,141.180412776237
"la_paz",2025-09-23,141.186524096045
"la_paz",2025-09-24,141.100880812709
"la_paz",2025-09-25,141.10822885531
"la_paz",2025-09-26,141.062902696077
"la_paz",2025-09-27,141.087965202939
"la_paz",2025-09-28,141.087965202939
"la_paz",2025-09-29,141.147066948149
"la_paz",2025-09-30,141.238534479659
"la_paz",2025-10-01,141.238534479659
"la_paz",2025-10-02,141.869370966812
"la_paz",2025-10-03,141.795680851586
"la_paz",2025-10-04,141.78203904815
"la_paz",2025-10-05,141.782831913251
"la_paz",2025-10-06,141.801739582448
"la_paz",2025-10-07,141.827584563404
"la_paz",2025-10-08,141.897986466411
"la_paz",2025-10-09,141.911515629278
"la_paz",2025-10-10,141.654696851118
"la_paz",2025-10-11,141.278080945853
"la_paz",2025-10-12,141.27692117391
"la_paz",2025-10-13,141.192181947855
"la_paz",2025-10-14,141.196551381048
"la_paz",2025-10-15,141.225628811773
"la_paz",2025-10-16,141.289565592681
"la_paz",2025-10-17,141.186359695663
"la_paz",2025-10-18,141.202128883531
"la_paz",2025-10-19,141.199372913655
"la_paz",2025-10-20,141.218951394017
"la_paz",2025-10-21,141.220712065165
"la_paz",2025-10-22,141.259626955993
"la_paz",2025-10-23,141.31864049176
"la_paz",2025-10-24,141.324223228468
"la_paz",2025-10-25,141.295560314145
"la_paz",2025-10-26,141.331546279336
"la_paz",2025-10-27,141.331483167335
"la_paz",2025-10-28,141.334980968355
"la_paz",2025-10-29,141.374762109588
"la_paz",2025-10-30,141.409197880107
"la_paz",2025-10-31,141.448463395502
"la_paz",2025-11-01,141.266188857883
"la_paz",2025-11-02,141.817163276891
"la_paz",2025-11-03,141.770264162747
"la_paz",2025-11-04,141.770507525999
"la_paz",2025-11-05,141.77594339732
"la_paz",2025-11-06,141.915612938998
"la_paz",2025-11-07,141.89828046483
"la_paz",2025-11-08,141.505963808062
"la_paz",2025-11-09,141.424708015265
"la_paz",2025-11-10,141.637956273784
"la_paz",2025-11-11,141.653103354423
"la_paz",2025-11-12,141.554914328262
"la_paz",2025-11-13,141.589449467824
"la_paz",2025-11-14,141.591893418414
"la_paz",2025-11-15,141.653831353829
"la_paz",2025-11-16,141.667537006347
"la_paz",2025-11-17,141.591925290839
"la_paz",2025-11-18,141.611036314316
"la_paz",2025-11-19,141.548737653602
"la_paz",2025-11-20,141.557045821882
"la_paz",2025-11-21,141.418842632637
"la_paz",2025-11-22,141.408845565835
"la_paz",2025-11-23,141.403855430855
"la_paz",2025-11-24,141.402539587887
"la_paz",2025-11-25,141.398954588351
"la_paz",2025-11-26,140.947519624112
"la_paz",2025-11-27,140.966187876684
"la_paz",2025-11-28,140.913655525914
"la_paz",2025-11-29,140.920933301235
"la_paz",2025-11-30,140.970396250836
"la_paz",2025-12-01,140.628591897116
"la_paz",2025-12-02,140.628591897116
"la_paz",2025-12-03,140.889568205462
"la_paz",2025-12-04,141.342044859342
"la_paz",2025-12-05,141.429068771512
"la_paz",2025-12-06,141.430468047512
"la_paz",2025-12-07,141.279931411381
"la_paz",2025-12-08,140.972223337167
"la_paz",2025-12-09,140.967437835933
"la_paz",2025-12-10,140.907231929485
"la_paz",2025-12-11,140.903593142817
"la_paz",2025-12-12,140.862734814946
"la_paz",2025-12-13,140.832538244112
"la_paz",2025-12-14,140.827557500071
"la_paz",2025-12-15,140.886724818544
"la_paz",2025-12-16,140.88292685808
"la_paz",2025-12-17,140.910526941308
"la_paz",2025-12-18,140.822552424278
"la_paz",2025-12-19,140.80158447515
"la_paz",2025-12-20,140.709878389136
"la_paz",2025-12-21,140.723135811213
"la_paz",2025-12-23,140.719773782729
"la_paz",2025-12-24,140.734812462177
"la_paz",2025-12-25,140.759428496537
"la_paz",2025-12-26,140.75923769939
"la_paz",2025-12-27,140.75923769939
"la_paz",2025-12-28,140.761897962302
"la_paz",2025-12-29,140.799635455026
"la_paz",2025-12-30,140.808327902927
"la_paz",2025-12-31,140.771225758248
"la_paz",2026-01-01,141.731604992636
"la_paz",2026-01-02,141.756213050365
"la_paz",2026-01-03,141.730147244237
"la_paz",2026-01-04,141.733285576434
"la_paz",2026-01-05,141.730859730334
"la_paz",2026-01-06,141.752084949116
"la_paz",2026-01-07,141.661240466864
"la_paz",2026-01-08,141.565707561373
"la_paz",2026-01-09,141.483809131846
"la_paz",2026-01-10,141.500244830436
"la_paz",2026-01-12,140.580702585614
"la_paz",2026-01-13,140.585444744041
"la_paz",2026-01-14,140.810740466812
"la_paz",2026-01-15,140.797800597924
"la_paz",2026-01-16,140.806711700733
"la_paz",2026-01-17,140.806810153525
"la_paz",2026-01-18,140.75127893315
"la_paz",2026-01-19,140.769160426401
"la_paz",2026-01-20,140.853602771738
"la_paz",2026-01-21,140.864798956787
"la_paz",2026-01-22,140.796219260616
"la_paz",2026-01-23,140.785061946364
"la_paz",2026-01-24,140.787921342414
"la_paz",2026-01-25,140.79311792401
"la_paz",2026-01-26,140.805258779812
"la_paz",2026-01-27,140.80918813769
"la_paz",2026-01-28,140.747121948739
"la_paz",2026-01-29,140.465337909826
"la_paz",2026-01-30,140.461762382572
"la_paz",2026-01-31,140.51532025626
"la_paz",2026-02-01,141.397598047772
"la_paz",2026-02-02,141.379452186207
"la_paz",2026-02-03,141.395638887158
"la_paz",2026-02-04,141.347755589895
"la_paz",2026-02-05,141.345442830463
"la_paz",2026-02-06,141.032138623345
"la_paz",2026-02-07,140.682861130908
"la_paz",2026-02-08,140.692520090742
"la_paz",2026-02-09,140.6906740596
"la_paz",2026-02-10,140.669226269942
"la_paz",2026-02-11,140.632668844688
"la_paz",2026-02-12,140.506997585399
"la_paz",2026-02-13,140.499486279035
"la_paz",2026-02-14,140.412844578443
"la_paz",2026-02-15,140.431751599693
"la_paz",2026-02-16,140.431751599693
"la_paz",2026-02-17,140.432669676209
"la_paz",2026-02-18,140.434578425354
"la_paz",2026-02-19,140.156030574551
"la_paz",2026-02-20,140.109314891687
"la_paz",2026-02-21,140.020424030164
"la_paz",2026-02-22,139.959703123017
"la_paz",2026-02-23,139.960528998406
"la_paz",2026-02-24,139.939188553719
"la_paz",2026-02-25,139.925337781411
"la_paz",2026-02-26,139.93243146241
"la_paz",2026-02-27,139.918572570764
"la_paz",2026-02-28,139.863162486981
"la_paz",2026-03-01,139.856516084602
"la_paz",2026-03-02,140.148680854886
"la_paz",2026-03-03,140.129032039189
"la_paz",2026-03-04,140.008707326787
"la_paz",2026-03-05,140.075136211858
"la_paz",2026-03-06,139.405056867653
"la_paz",2026-03-07,139.32800085899
"la_paz",2026-03-08,139.312434063976
"la_paz",2026-03-09,139.307760855685
"la_paz",2026-03-10,139.303430647597
"la_paz",2026-03-11,139.307241243642
"la_paz",2026-03-13,139.302820342021
"la_paz",2026-03-14,138.93038785585
"la_paz",2026-03-15,139.236180641678
"la_paz",2026-03-16,139.154025102759
"la_paz",2026-03-17,138.864596031023
"la_paz",2026-03-18,138.794925742973
"la_paz",2026-03-19,138.741236683885
"la_paz",2026-03-20,138.725871380677
"la_paz",2026-03-21,138.729520339317
"la_paz",2026-03-22,138.738740735082
"la_paz",2026-03-23,138.743888443565
"la_paz",2026-03-24,138.729467060781
"la_paz",2026-03-25,138.71300892704
"la_paz",2026-03-26,138.711458966343
"la_paz",2026-03-27,138.695794806042
"la_paz",2026-03-28,138.703542112943
"la_paz",2026-03-29,138.297919668992
"la_paz",2026-03-30,138.343373219951
"la_paz",2026-03-31,138.316649627142
"la_paz",2026-04-01,138.758038945558
"la_paz",2026-04-02,138.753786801954
"la_paz",2026-04-03,138.753786801954
"la_paz",2026-04-04,138.746931476767
"la_paz",2026-04-05,138.681505256283
"la_paz",2026-04-06,138.949501372741
"la_paz",2026-04-07,138.949501372741
"la_paz",2026-04-08,138.779567297534
"la_paz",2026-04-09,138.706182230101
"la_paz",2026-04-10,138.121295927415
"la_paz",2026-04-11,138.129898589537
"la_paz",2026-04-12,138.144357678544
"la_paz",2026-04-13,138.139461645509
"la_paz",2026-04-14,138.043147968749
"la_paz",2026-04-15,137.955640539128
"la_paz",2026-04-16,137.970112805116
"la_paz",2026-04-17,137.963978872095
"la_paz",2026-04-18,137.86116976789
"la_paz",2026-04-19,137.869567155201
"la_paz",2026-04-20,137.869567155201
"la_paz",2026-04-21,137.838669417087
"la_paz",2026-04-22,137.791274442051
"la_paz",2026-04-23,137.757784747485
"la_paz",2026-04-24,137.768272035694
"la_paz",2026-04-25,137.751159676357
"santa_cruz",2024-07-29,100
"santa_cruz",2024-07-30,100.131389855669
"santa_cruz",2024-07-31,100.131389855669
"santa_cruz",2024-08-01,100.129003447248
"santa_cruz",2024-08-02,100.456517270897
"santa_cruz",2024-08-03,100.509687602979
"santa_cruz",2024-08-04,100.539942859898
"santa_cruz",2024-08-05,100.539942859898
"santa_cruz",2024-08-06,100.540725622936
"santa_cruz",2024-08-07,100.893963851779
"santa_cruz",2024-08-08,100.893963851779
"santa_cruz",2024-08-09,101.077045123095
"santa_cruz",2024-08-10,102.471311336802
"santa_cruz",2024-08-11,102.646745199347
"santa_cruz",2024-08-12,102.947215693918
"santa_cruz",2024-08-13,102.922213284003
"santa_cruz",2024-08-14,102.922213284003
"santa_cruz",2024-08-15,102.953408193469
"santa_cruz",2024-08-16,103.284201057444
"santa_cruz",2024-08-17,103.347339581293
"santa_cruz",2024-08-18,103.402125265797
"santa_cruz",2024-08-19,103.58700545756
"santa_cruz",2024-08-20,103.58700545756
"santa_cruz",2024-08-21,103.715351036459
"santa_cruz",2024-08-22,103.900298755482
"santa_cruz",2024-08-23,103.915998427877
"santa_cruz",2024-08-24,104.215974151661
"santa_cruz",2024-08-25,104.247467492979
"santa_cruz",2024-08-26,104.230600153613
"santa_cruz",2024-08-27,104.230600153613
"santa_cruz",2024-08-28,104.238036383151
"santa_cruz",2024-08-29,104.319759073605
"santa_cruz",2024-08-30,104.405798729709
"santa_cruz",2024-08-31,104.632296134298
"santa_cruz",2024-09-01,104.810808938652
"santa_cruz",2024-09-02,105.053159990949
"santa_cruz",2024-09-03,105.053159990949
"santa_cruz",2024-09-04,105.164907029414
"santa_cruz",2024-09-05,106.13403257357
"santa_cruz",2024-09-06,106.333983385475
"santa_cruz",2024-09-07,106.509285422335
"santa_cruz",2024-09-08,106.509285422335
"santa_cruz",2024-09-09,106.501728058954
"santa_cruz",2024-09-10,106.501728058954
"santa_cruz",2024-09-11,106.544130789516
"santa_cruz",2024-09-12,106.591343512504
"santa_cruz",2024-09-13,106.624170840352
"santa_cruz",2024-09-14,106.717572080949
"santa_cruz",2024-09-15,106.781825690869
"santa_cruz",2024-09-16,106.868894757626
"santa_cruz",2024-09-17,106.868894757626
"santa_cruz",2024-09-18,106.938505980085
"santa_cruz",2024-09-19,106.977499015799
"santa_cruz",2024-09-20,106.991042156722
"santa_cruz",2024-09-21,106.954862570981
"santa_cruz",2024-09-22,106.932292083375
"santa_cruz",2024-09-23,106.927293570737
"santa_cruz",2024-09-24,106.927293570737
"santa_cruz",2024-09-25,106.942537411106
"santa_cruz",2024-09-26,106.942301536227
"santa_cruz",2024-09-27,106.949681308508
"santa_cruz",2024-09-28,107.053128679951
"santa_cruz",2024-09-29,107.114629693448
"santa_cruz",2024-09-30,107.261313366915
"santa_cruz",2024-10-01,107.261313366915
"santa_cruz",2024-10-02,107.752785825876
"santa_cruz",2024-10-03,107.788200962182
"santa_cruz",2024-10-04,107.855354297087
"santa_cruz",2024-10-05,108.065330985537
"santa_cruz",2024-10-06,108.158881765073
"santa_cruz",2024-10-07,108.135455429106
"santa_cruz",2024-10-08,108.135455429106
"santa_cruz",2024-10-09,108.23319416577
"santa_cruz",2024-10-10,108.252704481498
"santa_cruz",2024-10-11,108.26355304379
"santa_cruz",2024-10-12,108.168218260595
"santa_cruz",2024-10-13,108.262615928873
"santa_cruz",2024-10-14,108.268688856198
"santa_cruz",2024-10-15,108.404165911316
"santa_cruz",2024-10-16,108.408672067217
"santa_cruz",2024-10-17,108.552575125215
"santa_cruz",2024-10-18,108.576511868601
"santa_cruz",2024-10-19,108.591718039924
"santa_cruz",2024-10-20,108.5626537853
"santa_cruz",2024-10-21,108.566227235393
"santa_cruz",2024-10-22,108.566227235393
"santa_cruz",2024-10-23,108.633438678977
"santa_cruz",2024-10-24,108.649006815167
"santa_cruz",2024-10-25,108.684334220105
"santa_cruz",2024-10-26,108.685710918111
"santa_cruz",2024-10-27,108.646588178066
"santa_cruz",2024-10-28,108.656555925508
"santa_cruz",2024-10-29,108.656555925508
"santa_cruz",2024-10-30,108.82650915811
"santa_cruz",2024-10-31,108.830062871013
"santa_cruz",2024-11-01,109.010403455853
"santa_cruz",2024-11-02,109.124249669095
"santa_cruz",2024-11-03,109.134790250407
"santa_cruz",2024-11-04,109.134790250407
"santa_cruz",2024-11-05,109.134790250407
"santa_cruz",2024-11-06,109.206747523564
"santa_cruz",2024-11-07,109.193432576625
"santa_cruz",2024-11-08,109.214927753936
"santa_cruz",2024-11-09,109.223643859372
"santa_cruz",2024-11-10,109.279424224528
